territory,date,cases,deaths,weekTestRate,weekPosRate,cases2w,alarm
Croatia,2020-03-29,1.1508,0.0160,150.8747,0.0735,20.7329,-1
Croatia,2020-03-29,1.1965,0.0175,150.8747,0.0735,20.9693,-1
Croatia,2020-03-30,1.2301,0.0191,150.8747,0.0735,20.3310,-1
Croatia,2020-03-31,1.2629,0.0236,150.8747,0.0735,19.7872,-1
Croatia,2020-04-01,1.2850,0.0259,150.8747,0.0735,18.3924,-1
Croatia,2020-04-02,1.3132,0.0267,150.8747,0.0735,18.4397,-1
Croatia,2020-04-03,1.3216,0.0275,150.8747,0.0735,17.3759,-1
Croatia,2020-04-04,1.3178,0.0297,209.3617,0.0461,16.6903,-1
Croatia,2020-04-05,1.3307,0.0358,209.3617,0.0461,16.2884,-1
Croatia,2020-04-06,1.2774,0.0358,209.3617,0.0461,15.5792,-1
Croatia,2020-04-07,1.2758,0.0366,209.3617,0.0461,14.7991,-1
Croatia,2020-04-08,1.2537,0.0366,209.3617,0.0461,14.3499,-1
Croatia,2020-04-09,1.2194,0.0374,209.3617,0.0461,13.5697,-1
Croatia,2020-04-10,1.2133,0.0381,209.3617,0.0461,12.1513,-1
Croatia,2020-04-11,1.1599,0.0397,215.1300,0.0327,11.3948,-1
Croatia,2020-04-12,1.1012,0.0397,215.1300,0.0327,10.1655,-1
Croatia,2020-04-13,1.0539,0.0412,215.1300,0.0327,9.1962,-1
Croatia,2020-04-14,1.0600,0.0442,215.1300,0.0327,8.1087,-1
Croatia,2020-04-15,1.0288,0.0465,215.1300,0.0327,7.5887,-1
Croatia,2020-04-16,0.9807,0.0480,215.1300,0.0327,6.7376,-1
Croatia,2020-04-17,0.9288,0.0526,215.1300,0.0327,6.4066,-1
Croatia,2020-04-18,0.8579,0.0541,224.3499,0.0194,6.0520,-1
Croatia,2020-04-19,0.8274,0.0549,224.3499,0.0194,5.3191,-1
Croatia,2020-04-20,0.7794,0.0549,224.3499,0.0194,5.2009,-1
Croatia,2020-04-21,0.7519,0.0541,224.3499,0.0194,4.8227,-1
Croatia,2020-04-22,0.7146,0.0534,224.3499,0.0194,3.9953,-1
Croatia,2020-04-23,0.6886,0.0534,224.3499,0.0194,3.4043,-1
Croatia,2020-04-24,0.6703,0.0519,224.3499,0.0194,3.5934,-1
Croatia,2020-04-25,0.6352,0.0519,206.0047,0.0083,3.7825,-1
Croatia,2020-04-26,0.5948,0.0534,206.0047,0.0083,3.7116,-1
Croatia,2020-04-27,0.5346,0.0534,206.0047,0.0083,3.7116,-1
Croatia,2020-04-28,0.5132,0.0534,206.0047,0.0083,3.7825,-1
Croatia,2020-04-29,0.4675,0.0541,206.0047,0.0083,3.5697,-1
Croatia,2020-04-30,0.4354,0.0526,206.0047,0.0083,3.4279,-1
Croatia,2020-05-01,0.3950,0.0488,206.0047,0.0083,3.2388,-1
Croatia,2020-05-02,0.3683,0.0465,243.6170,0.0085,3.2151,-1
Croatia,2020-05-03,0.3317,0.0458,243.6170,0.0085,3.0733,-1
Croatia,2020-05-04,0.3157,0.0450,243.6170,0.0085,3.0024,-1
Croatia,2020-05-05,0.3050,0.0435,243.6170,0.0085,2.8369,-1
Croatia,2020-05-06,0.2768,0.0374,243.6170,0.0085,2.7187,-1
Croatia,2020-05-07,0.2715,0.0381,243.6170,0.0085,2.6478,-1
Croatia,2020-05-08,0.2555,0.0389,243.6170,0.0085,1.9385,-1
Croatia,2020-05-09,0.2234,0.0389,244.7991,0.0046,1.5839,-1
Croatia,2020-05-10,0.2006,0.0374,244.7991,0.0046,1.3475,-1
Croatia,2020-05-11,0.1792,0.0374,244.7991,0.0046,1.1348,-1
Croatia,2020-05-12,0.1739,0.0358,244.7991,0.0046,0.8747,-1
Croatia,2020-05-13,0.1632,0.0351,244.7991,0.0046,0.7329,-1
Croatia,2020-05-14,0.1571,0.0328,244.7991,0.0046,0.5674,-1
Croatia,2020-05-15,0.1510,0.0305,244.7991,0.0046,0.5437,-1
Croatia,2020-05-16,0.1403,0.0275,226.7849,0.0020,0.5201,-1
Croatia,2020-05-17,0.1296,0.0259,226.7849,0.0020,0.4728,-1
Croatia,2020-05-18,0.1228,0.0214,226.7849,0.0020,0.4255,-1
Croatia,2020-05-19,0.1205,0.0198,226.7849,0.0020,0.3310,-1
Croatia,2020-05-20,0.1144,0.0183,226.7849,0.0020,0.2837,-1
Croatia,2020-05-21,0.1113,0.0175,226.7849,0.0020,0.2364,-1
Croatia,2020-05-22,0.1030,0.0153,226.7849,0.0020,0.0946,-1
Croatia,2020-05-23,0.0976,0.0145,123.4988,0.0006,0.0946,-1
Croatia,2020-05-24,0.0930,0.0137,123.4988,0.0006,0.0709,-1
Croatia,2020-05-25,0.0656,0.0137,123.4988,0.0006,0.0709,-1
Croatia,2020-05-26,0.0541,0.0145,123.4988,0.0006,0.0709,-1
Croatia,2020-05-27,0.0473,0.0122,123.4988,0.0006,0.1182,-1
Croatia,2020-05-28,0.0404,0.0114,123.4988,0.0006,0.0946,-1
Croatia,2020-05-29,0.0320,0.0122,123.4988,0.0006,0.0946,-1
Croatia,2020-05-30,0.0290,0.0099,59.3617,0.0004,0.1182,-1
Croatia,2020-05-31,0.0236,0.0099,59.3617,0.0004,0.1418,-1
Croatia,2020-06-01,0.0244,0.0092,59.3617,0.0004,0.1891,-1
Croatia,2020-06-02,0.0236,0.0092,59.3617,0.0004,0.2128,-1
Croatia,2020-06-03,0.0244,0.0092,59.3617,0.0004,0.2837,-1
Croatia,2020-06-04,0.0313,0.0092,59.3617,0.0004,0.5201,-1
Croatia,2020-06-05,0.0366,0.0084,59.3617,0.0004,0.7801,-1
Croatia,2020-06-06,0.0496,0.0084,42.4823,0.0022,1.2293,-1
Croatia,2020-06-07,0.0610,0.0076,42.4823,0.0022,1.6548,-1
Croatia,2020-06-08,0.0709,0.0061,42.4823,0.0022,2.1040,-1
Croatia,2020-06-09,0.0938,0.0061,42.4823,0.0022,2.8132,-1
Croatia,2020-06-10,0.1098,0.0061,42.4823,0.0022,3.2861,-1
Croatia,2020-06-11,0.1823,0.0053,42.4823,0.0022,5.5319,-1
Croatia,2020-06-12,0.2250,0.0046,42.4823,0.0022,6.8558,-1
Croatia,2020-06-13,0.2898,0.0046,68.7943,0.0165,8.8180,-1
Croatia,2020-06-14,0.3401,0.0038,68.7943,0.0165,10.3783,-1
Croatia,2020-06-15,0.3660,0.0031,68.7943,0.0165,11.1348,-1
Croatia,2020-06-16,0.4049,0.0031,68.7943,0.0165,12.3404,-1
Croatia,2020-06-17,0.4461,0.0038,68.7943,0.0165,13.5461,-1
Croatia,2020-06-18,0.5079,0.0053,68.7943,0.0165,15.2009,-1
Croatia,2020-06-19,0.5811,0.0069,68.7943,0.0165,17.2104,-1
Croatia,2020-06-20,0.6467,0.0076,151.9385,0.0506,18.7943,-1
Croatia,2020-06-21,0.6894,0.0076,151.9385,0.0506,19.7163,-1
Croatia,2020-06-22,0.7420,0.0076,151.9385,0.0506,20.8983,-1
Croatia,2020-06-23,0.7817,0.0069,151.9385,0.0506,21.4184,-1
Croatia,2020-06-24,0.8221,0.0076,151.9385,0.0506,22.1513,-1
Croatia,2020-06-25,0.8915,0.0084,151.9385,0.0506,22.0567,-1
Croatia,2020-06-26,0.9799,0.0084,151.9385,0.0506,23.4752,-1
Croatia,2020-06-27,1.0852,0.0092,211.5839,0.0525,24.7754,-1
Croatia,2020-06-28,1.1233,0.0099,211.5839,0.0525,24.3735,-1
Croatia,2020-06-29,1.1637,0.0092,211.5839,0.0525,24.8227,-1
Croatia,2020-06-30,1.2019,0.0092,211.5839,0.0525,24.8227,-1
Croatia,2020-07-01,1.2972,0.0092,211.5839,0.0525,26.5248,-1
Croatia,2020-07-02,1.3612,0.0092,211.5839,0.0525,26.6430,-1
Croatia,2020-07-03,1.4352,0.0099,211.5839,0.0525,26.6903,-1
Croatia,2020-07-04,1.5077,0.0099,250.3310,0.0546,26.9740,-1
Croatia,2020-07-05,1.5900,0.0099,250.3310,0.0546,28.4397,-1
Croatia,2020-07-06,1.5938,0.0114,250.3310,0.0546,27.1868,-1
Croatia,2020-07-07,1.6190,0.0114,250.3310,0.0546,27.1868,-1
Croatia,2020-07-08,1.6876,0.0137,250.3310,0.0546,28.4870,-1
Croatia,2020-07-09,1.7525,0.0160,250.3310,0.0546,28.7943,-1
Croatia,2020-07-10,1.7914,0.0160,250.3310,0.0546,27.9669,-1
Croatia,2020-07-11,1.8333,0.0198,283.4043,0.0470,26.4775,-1
Croatia,2020-07-12,1.8104,0.0221,283.4043,0.0470,26.8322,-1
Croatia,2020-07-13,1.7860,0.0244,283.4043,0.0470,26.1466,-1
Croatia,2020-07-14,1.7532,0.0252,283.4043,0.0470,25.9102,-1
Croatia,2020-07-15,1.7555,0.0259,283.4043,0.0470,24.5863,-1
Croatia,2020-07-16,1.7891,0.0282,283.4043,0.0470,24.3972,-1
Croatia,2020-07-17,1.8005,0.0290,283.4043,0.0470,23.6643,-1
Croatia,2020-07-18,1.8249,0.0282,259.4326,0.0508,23.3806,-1
Croatia,2020-07-19,1.7906,0.0297,259.4326,0.0508,21.4184,-1
Croatia,2020-07-20,1.7448,0.0313,259.4326,0.0508,21.8913,-1
Croatia,2020-07-21,1.6960,0.0313,259.4326,0.0508,21.1820,-1
Croatia,2020-07-22,1.6968,0.0313,259.4326,0.0508,20.0000,-1
Croatia,2020-07-23,1.6655,0.0320,259.4326,0.0508,18.2033,-1
Croatia,2020-07-24,1.6731,0.0320,259.4326,0.0508,17.7541,-1
Croatia,2020-07-25,1.6915,0.0328,268.2270,0.0381,17.7541,-1
Croatia,2020-07-26,1.6686,0.0320,268.2270,0.0381,17.6596,-1
Croatia,2020-07-27,1.6144,0.0313,268.2270,0.0381,18.1560,-1
Croatia,2020-07-28,1.5771,0.0320,268.2270,0.0381,19.3144,-1
Croatia,2020-07-29,1.6381,0.0313,268.2270,0.0381,20.7329,-1
Croatia,2020-07-30,1.7349,0.0320,268.2270,0.0381,23.1442,-1
Croatia,2020-07-31,1.8539,0.0336,268.2270,0.0381,26.4775,-1
Croatia,2020-08-01,1.8813,0.0351,210.2837,0.0359,28.2742,-1
Croatia,2020-08-02,1.9309,0.0358,210.2837,0.0359,30.9929,-1
Croatia,2020-08-03,1.9210,0.0351,210.2837,0.0359,32.1513,-1
Croatia,2020-08-04,1.9980,0.0351,210.2837,0.0359,36.3357,-1
Croatia,2020-08-05,2.0743,0.0366,210.2837,0.0359,40.1418,-1
Croatia,2020-08-06,2.2565,0.0351,210.2837,0.0359,45.5083,-1
Croatia,2020-08-07,2.4190,0.0358,210.2837,0.0359,50.3073,-1
Croatia,2020-08-08,2.5700,0.0343,268.2270,0.0773,55.7210,-1
Croatia,2020-08-09,2.7004,0.0328,268.2270,0.0773,60.7801,-1
Croatia,2020-08-10,2.7423,0.0343,268.2270,0.0773,62.9314,-1
Croatia,2020-08-11,2.8506,0.0320,268.2270,0.0773,65.9574,-1
Croatia,2020-08-12,3.0740,0.0297,268.2270,0.0773,71.3475,-1
Croatia,2020-08-13,3.2876,0.0290,268.2270,0.0773,74.2790,-1
Croatia,2020-08-14,3.5278,0.0305,268.2270,0.0773,77.8014,-1
Croatia,2020-08-15,3.7123,0.0320,429.0071,0.0816,81.3475,2
Croatia,2020-08-16,3.8527,0.0305,429.0071,0.0816,83.9716,2
Croatia,2020-08-17,3.9129,0.0313,429.0071,0.0816,85.4137,2
Croatia,2020-08-18,3.9579,0.0320,429.0071,0.0816,84.1371,2
Croatia,2020-08-19,4.1676,0.0320,429.0071,0.0816,86.3121,2
Croatia,2020-08-20,4.4216,0.0313,429.0071,0.0816,89.0071,2
Croatia,2020-08-21,4.6595,0.0313,429.0071,0.0816,90.6383,2
Croatia,2020-08-22,4.8524,0.0328,492.6241,0.0941,90.7565,2
Croatia,2020-08-23,5.0027,0.0328,492.6241,0.0941,89.5745,2
Croatia,2020-08-24,5.0446,0.0351,492.6241,0.0941,89.1253,2
Croatia,2020-08-25,5.1415,0.0351,492.6241,0.0941,88.7707,2
Croatia,2020-08-26,5.3550,0.0374,492.6241,0.0941,88.3688,2
Croatia,2020-08-27,5.5426,0.0381,492.6241,0.0941,88.0615,2
Croatia,2020-08-28,5.6181,0.0389,492.6241,0.0941,84.1135,2
Croatia,2020-08-29,5.7180,0.0442,652.3641,0.0681,82.9078,2
Croatia,2020-08-30,5.7066,0.0480,652.3641,0.0681,80.6147,2
Croatia,2020-08-31,5.5975,0.0488,652.3641,0.0681,78.6998,2
Croatia,2020-09-01,5.5891,0.0496,652.3641,0.0681,78.8416,2
Croatia,2020-09-02,5.6875,0.0534,652.3641,0.0681,78.1087,2
Croatia,2020-09-03,5.8133,0.0549,652.3641,0.0681,75.2955,2
Croatia,2020-09-04,5.8400,0.0595,652.3641,0.0681,72.9314,2
Croatia,2020-09-05,5.8347,0.0580,695.3901,0.0554,70.5910,2
Croatia,2020-09-06,5.7904,0.0610,695.3901,0.0554,69.9291,2
Croatia,2020-09-07,5.6417,0.0641,695.3901,0.0554,68.8180,2
Croatia,2020-09-08,5.5182,0.0648,695.3901,0.0554,67.3995,2
Croatia,2020-09-09,5.4640,0.0656,695.3901,0.0554,64.1608,2
Croatia,2020-09-10,5.5373,0.0671,695.3901,0.0554,62.7660,2
Croatia,2020-09-11,5.5403,0.0694,695.3901,0.0554,63.5461,2
Croatia,2020-09-12,5.4290,0.0717,755.4374,0.0425,62.3877,2
Croatia,2020-09-13,5.3420,0.0724,755.4374,0.0425,62.9787,2
Croatia,2020-09-14,5.1064,0.0702,755.4374,0.0425,62.5768,2
Croatia,2020-09-15,4.9714,0.0702,755.4374,0.0425,62.1986,2
Croatia,2020-09-16,4.9340,0.0732,755.4374,0.0425,60.6147,2
Croatia,2020-09-17,5.0011,0.0747,755.4374,0.0425,60.2364,2
Croatia,2020-09-18,5.1445,0.0793,755.4374,0.0425,62.5768,2
Croatia,2020-09-19,5.0911,0.0778,700.2837,0.0433,63.2624,2
Croatia,2020-09-20,5.0065,0.0793,700.2837,0.0433,64.7045,2
Croatia,2020-09-21,4.8570,0.0801,700.2837,0.0433,66.3121,2
Croatia,2020-09-22,4.8387,0.0816,700.2837,0.0433,69.6927,2
Croatia,2020-09-23,4.9439,0.0846,700.2837,0.0433,73.4515,2
Croatia,2020-09-24,5.2681,0.0831,700.2837,0.0433,80.7801,2
Croatia,2020-09-25,5.4610,0.0839,700.2837,0.0433,86.3121,2
Croatia,2020-09-26,5.5716,0.0846,695.1300,0.0474,92.7896,2
Croatia,2020-09-27,5.7371,0.0885,695.1300,0.0474,100.3073,2
Croatia,2020-09-28,5.7302,0.0885,695.1300,0.0474,103.4515,2
Croatia,2020-09-29,5.8148,0.0854,695.1300,0.0474,109.0544,2
Croatia,2020-09-30,6.2594,0.0839,695.1300,0.0474,121.7021,2
Croatia,2020-10-01,6.8146,0.0892,695.1300,0.0474,134.9173,2
Croatia,2020-10-02,7.5620,0.0877,695.1300,0.0474,153.7825,2
Croatia,2020-10-03,8.1842,0.0907,761.6548,0.0786,173.9953,2
Croatia,2020-10-04,8.6182,0.0953,761.6548,0.0786,187.2577,2
Croatia,2020-10-05,8.7394,0.0991,761.6548,0.0786,193.2861,2
Croatia,2020-10-06,9.2565,0.1052,761.6548,0.0786,207.5414,2
Croatia,2020-10-07,10.1922,0.1106,761.6548,0.0786,232.6241,2
Croatia,2020-10-08,11.3307,0.1167,761.6548,0.0786,256.7612,2
Croatia,2020-10-09,12.6447,0.1205,761.6548,0.0786,290.0946,2
Croatia,2020-10-10,16.0451,0.1373,929.8109,0.1228,388.8416,2
Croatia,2020-10-11,16.4997,0.1457,929.8109,0.1228,396.4066,2
Croatia,2020-10-12,16.8739,0.1466,929.8109,0.1228,396.4066,2
Croatia,2020-10-13,17.2830,0.1492,929.8109,0.1228,396.4066,2
Croatia,2020-10-14,17.7398,0.1520,929.8109,0.1228,396.4066,2
Croatia,2020-10-15,18.3548,0.1576,929.8109,0.1228,396.4066,2
Croatia,2020-10-16,18.9380,0.1609,929.8109,0.1228,396.4066,2
Croatia,2020-10-17,19.4941,0.1626,1149.3617,0.1892,396.4066,2
Croatia,2020-10-18,20.0758,0.1655,1149.3617,0.1892,396.4066,2
Croatia,2020-10-19,20.6064,0.1655,1149.3617,0.1892,396.4066,2
Croatia,2020-10-20,21.2841,0.1709,1149.3617,0.1892,396.4066,2
Croatia,2020-10-21,22.0072,0.1734,1149.3617,0.1892,396.4066,2
Croatia,2020-10-22,22.9444,0.1797,1149.3617,0.1892,396.4066,2
Croatia,2020-10-23,23.7949,0.1841,1149.3617,0.1892,396.4066,2
Croatia,2020-10-24,24.6401,0.1878,0.0000,,396.4066,-1
Croatia,2020-10-26,25.3358,0.1975,0.0000,,396.4066,-1
Croatia,2020-10-27,26.2441,0.2054,0.0000,,396.4066,-1
