country,w,offset,r
Sweden,7,8,-0.0610
Sweden,7,9,-0.1028
Switzerland,0,0,0.5212
Switzerland,0,1,0.5405
Switzerland,0,10,0.6987
Switzerland,0,11,0.7477
Switzerland,0,12,0.7815
Switzerland,0,13,0.7723
Switzerland,0,14,0.7330
Switzerland,0,15,0.6235
Switzerland,0,16,0.6771
Switzerland,0,17,0.5856
Switzerland,0,18,0.6527
Switzerland,0,19,0.6980
Switzerland,0,2,0.5202
Switzerland,0,20,0.6816
Switzerland,0,21,0.5760
Switzerland,0,22,0.5313
Switzerland,0,23,0.4987
Switzerland,0,24,0.5422
Switzerland,0,25,0.5691
Switzerland,0,26,0.5940
Switzerland,0,27,0.5700
Switzerland,0,3,0.5869
Switzerland,0,4,0.6607
Switzerland,0,5,0.7260
Switzerland,0,6,0.7706
Switzerland,0,7,0.7354
Switzerland,0,8,0.7170
Switzerland,0,9,0.6881
Switzerland,1,0,0.6036
Switzerland,1,1,0.6148
Switzerland,1,10,0.8299
Switzerland,1,11,0.8638
Switzerland,1,12,0.8931
Switzerland,1,13,0.9147
Switzerland,1,14,0.8911
Switzerland,1,15,0.8595
Switzerland,1,16,0.8087
Switzerland,1,17,0.7744
Switzerland,1,18,0.7468
Switzerland,1,19,0.7527
Switzerland,1,2,0.6270
Switzerland,1,20,0.7498
Switzerland,1,21,0.7304
Switzerland,1,22,0.6845
Switzerland,1,23,0.6307
Switzerland,1,24,0.5876
Switzerland,1,25,0.5717
Switzerland,1,26,0.5795
Switzerland,1,27,0.5830
Switzerland,1,3,0.6719
Switzerland,1,4,0.7533
Switzerland,1,5,0.8203
Switzerland,1,6,0.8494
Switzerland,1,7,0.8505
Switzerland,1,8,0.8373
Switzerland,1,9,0.8330
Switzerland,15,0,0.7030
Switzerland,15,1,0.7468
Switzerland,15,10,0.9863
Switzerland,15,11,0.9927
Switzerland,15,12,0.9947
Switzerland,15,13,0.9921
Switzerland,15,14,0.9846
Switzerland,15,15,0.9727
Switzerland,15,16,0.9566
Switzerland,15,17,0.9365
Switzerland,15,18,0.9124
Switzerland,15,19,0.8853
Switzerland,15,2,0.7877
Switzerland,15,20,0.8547
Switzerland,15,21,0.8210
Switzerland,15,22,0.7848
Switzerland,15,23,0.7461
Switzerland,15,24,0.7055
Switzerland,15,25,0.6640
Switzerland,15,26,0.6224
Switzerland,15,27,0.5794
Switzerland,15,3,0.8257
Switzerland,15,4,0.8609
Switzerland,15,5,0.8924
Switzerland,15,6,0.9196
Switzerland,15,7,0.9426
Switzerland,15,8,0.9615
Switzerland,15,9,0.9760
Switzerland,3,0,0.6366
Switzerland,3,1,0.6888
Switzerland,3,10,0.9621
Switzerland,3,11,0.9681
Switzerland,3,12,0.9665
Switzerland,3,13,0.9621
Switzerland,3,14,0.9502
Switzerland,3,15,0.9332
Switzerland,3,16,0.9106
Switzerland,3,17,0.8835
Switzerland,3,18,0.8478
Switzerland,3,19,0.8156
Switzerland,3,2,0.7362
Switzerland,3,20,0.7815
Switzerland,3,21,0.7476
Switzerland,3,22,0.7144
Switzerland,3,23,0.6810
Switzerland,3,24,0.6481
Switzerland,3,25,0.6185
Switzerland,3,26,0.5928
Switzerland,3,27,0.5606
Switzerland,3,3,0.7833
Switzerland,3,4,0.8280
Switzerland,3,5,0.8645
Switzerland,3,6,0.8924
Switzerland,3,7,0.9166
Switzerland,3,8,0.9374
Switzerland,3,9,0.9538
Switzerland,7,0,0.6603
Switzerland,7,1,0.7107
Switzerland,7,10,0.9796
Switzerland,7,11,0.9849
Switzerland,7,12,0.9846
Switzerland,7,13,0.9790
Switzerland,7,14,0.9673
Switzerland,7,15,0.9510
Switzerland,7,16,0.9301
Switzerland,7,17,0.9046
Switzerland,7,18,0.8745
Switzerland,7,19,0.8419
Switzerland,7,2,0.7575
Switzerland,7,20,0.8071
Switzerland,7,21,0.7702
Switzerland,7,22,0.7321
Switzerland,7,23,0.6916
Switzerland,7,24,0.6504
Switzerland,7,25,0.6099
Switzerland,7,26,0.5713
Switzerland,7,27,0.5320
Switzerland,7,3,0.8017
Switzerland,7,4,0.8421
Switzerland,7,5,0.8779
Switzerland,7,6,0.9085
Switzerland,7,7,0.9341
Switzerland,7,8,0.9546
Switzerland,7,9,0.9702
Ukraine,0,0,0.4848
Ukraine,0,1,0.3979
Ukraine,0,10,0.3417
Ukraine,0,11,0.3428
Ukraine,0,12,0.4047
Ukraine,0,13,0.4673
Ukraine,0,14,0.3898
Ukraine,0,15,0.3286
Ukraine,0,16,0.2701
Ukraine,0,17,0.1932
Ukraine,0,18,0.2080
Ukraine,0,19,0.2438
Ukraine,0,2,0.3571
Ukraine,0,20,0.3613
Ukraine,0,21,0.2810
Ukraine,0,22,0.2111
Ukraine,0,23,0.1126
Ukraine,0,24,0.1184
Ukraine,0,25,0.1575
Ukraine,0,26,0.2272
Ukraine,0,27,0.3005
Ukraine,0,3,0.3547
Ukraine,0,4,0.3724
Ukraine,0,5,0.4573
Ukraine,0,6,0.4670
Ukraine,0,7,0.4468
Ukraine,0,8,0.3438
Ukraine,0,9,0.3220
Ukraine,1,0,0.6348
Ukraine,1,1,0.5914
Ukraine,1,10,0.5254
Ukraine,1,11,0.5624
Ukraine,1,12,0.6084
Ukraine,1,13,0.6263
Ukraine,1,14,0.5833
Ukraine,1,15,0.5048
Ukraine,1,16,0.4284
Ukraine,1,17,0.3819
Ukraine,1,18,0.3932
Ukraine,1,19,0.4224
Ukraine,1,2,0.5484
Ukraine,1,20,0.4421
Ukraine,1,21,0.4006
Ukraine,1,22,0.3263
Ukraine,1,23,0.2553
Ukraine,1,24,0.2417
Ukraine,1,25,0.2803
Ukraine,1,26,0.3259
Ukraine,1,27,0.3419
Ukraine,1,3,0.5447
Ukraine,1,4,0.5758
Ukraine,1,5,0.6260
Ukraine,1,6,0.6415
Ukraine,1,7,0.6167
Ukraine,1,8,0.5638
Ukraine,1,9,0.5244
Ukraine,15,0,0.9129
Ukraine,15,1,0.9183
Ukraine,15,10,0.9551
Ukraine,15,11,0.9574
Ukraine,15,12,0.9593
Ukraine,15,13,0.9603
Ukraine,15,14,0.9596
Ukraine,15,15,0.9569
Ukraine,15,16,0.9534
Ukraine,15,17,0.9497
Ukraine,15,18,0.9466
Ukraine,15,19,0.9433
Ukraine,15,2,0.9239
Ukraine,15,20,0.9394
Ukraine,15,21,0.9328
Ukraine,15,22,0.9255
Ukraine,15,23,0.9176
Ukraine,15,24,0.9113
Ukraine,15,25,0.9059
Ukraine,15,26,0.9012
Ukraine,15,27,0.8969
Ukraine,15,3,0.9299
Ukraine,15,4,0.9359
Ukraine,15,5,0.9411
Ukraine,15,6,0.9447
Ukraine,15,7,0.9470
Ukraine,15,8,0.9495
Ukraine,15,9,0.9522
Ukraine,3,0,0.7587
Ukraine,3,1,0.7718
Ukraine,3,10,0.8072
Ukraine,3,11,0.8035
Ukraine,3,12,0.7955
Ukraine,3,13,0.7847
Ukraine,3,14,0.7685
Ukraine,3,15,0.7458
Ukraine,3,16,0.7194
Ukraine,3,17,0.6905
Ukraine,3,18,0.6602
Ukraine,3,19,0.6280
Ukraine,3,2,0.7833
Ukraine,3,20,0.5972
Ukraine,3,21,0.5644
Ukraine,3,22,0.5400
Ukraine,3,23,0.5120
Ukraine,3,24,0.4859
Ukraine,3,25,0.4618
Ukraine,3,26,0.4364
Ukraine,3,27,0.4088
Ukraine,3,3,0.7944
Ukraine,3,4,0.8019
Ukraine,3,5,0.8057
Ukraine,3,6,0.8053
Ukraine,3,7,0.8054
Ukraine,3,8,0.8063
Ukraine,3,9,0.8080
Ukraine,7,0,0.8261
Ukraine,7,1,0.8379
Ukraine,7,10,0.9016
Ukraine,7,11,0.9001
Ukraine,7,12,0.8963
Ukraine,7,13,0.8876
Ukraine,7,14,0.8750
Ukraine,7,15,0.8582
Ukraine,7,16,0.8402
Ukraine,7,17,0.8212
Ukraine,7,18,0.8007
Ukraine,7,19,0.7793
Ukraine,7,2,0.8495
Ukraine,7,20,0.7548
Ukraine,7,21,0.7278
Ukraine,7,22,0.7013
Ukraine,7,23,0.6747
Ukraine,7,24,0.6495
Ukraine,7,25,0.6253
Ukraine,7,26,0.6020
Ukraine,7,27,0.5783
Ukraine,7,3,0.8607
Ukraine,7,4,0.8709
Ukraine,7,5,0.8805
Ukraine,7,6,0.8882
Ukraine,7,7,0.8936
Ukraine,7,8,0.8981
Ukraine,7,9,0.9009
United Kingdom,0,0,0.9148
United Kingdom,0,1,0.8572
United Kingdom,0,10,0.6840
United Kingdom,0,11,0.6645
United Kingdom,0,12,0.6553
United Kingdom,0,13,0.6609
United Kingdom,0,14,0.6456
United Kingdom,0,15,0.5524
United Kingdom,0,16,0.4833
United Kingdom,0,17,0.4498
United Kingdom,0,18,0.4155
United Kingdom,0,19,0.4005
United Kingdom,0,2,0.8134
United Kingdom,0,20,0.4149
United Kingdom,0,21,0.4120
United Kingdom,0,22,0.3343
United Kingdom,0,23,0.2775
United Kingdom,0,24,0.2596
United Kingdom,0,25,0.2383
United Kingdom,0,26,0.2459
United Kingdom,0,27,0.2740
United Kingdom,0,3,0.8085
United Kingdom,0,4,0.8141
United Kingdom,0,5,0.8323
United Kingdom,0,6,0.8577
United Kingdom,0,7,0.8602
United Kingdom,0,8,0.7804
United Kingdom,0,9,0.7063
United Kingdom,1,0,0.9500
United Kingdom,1,1,0.9303
United Kingdom,1,10,0.7361
United Kingdom,1,11,0.7088
United Kingdom,1,12,0.6957
United Kingdom,1,13,0.6812
United Kingdom,1,14,0.6494
United Kingdom,1,15,0.5928
United Kingdom,1,16,0.5260
United Kingdom,1,17,0.4643
United Kingdom,1,18,0.4206
United Kingdom,1,19,0.3898
United Kingdom,1,2,0.8993
United Kingdom,1,20,0.3633
United Kingdom,1,21,0.3243
United Kingdom,1,22,0.2676
United Kingdom,1,23,0.2020
United Kingdom,1,24,0.1463
United Kingdom,1,25,0.1064
United Kingdom,1,26,0.0797
United Kingdom,1,27,0.0550
United Kingdom,1,3,0.8785
United Kingdom,1,4,0.8771
United Kingdom,1,5,0.8889
United Kingdom,1,6,0.8950
United Kingdom,1,7,0.8803
United Kingdom,1,8,0.8371
United Kingdom,1,9,0.7830
United Kingdom,15,0,0.9896
United Kingdom,15,1,0.9871
United Kingdom,15,10,0.8299
United Kingdom,15,11,0.7984
United Kingdom,15,12,0.7646
United Kingdom,15,13,0.7286
United Kingdom,15,14,0.6903
United Kingdom,15,15,0.6500
United Kingdom,15,16,0.6076
United Kingdom,15,17,0.5637
United Kingdom,15,18,0.5189
United Kingdom,15,19,0.4732
United Kingdom,15,2,0.9814
United Kingdom,15,20,0.4271
United Kingdom,15,21,0.3807
United Kingdom,15,22,0.3343
United Kingdom,15,23,0.2883
United Kingdom,15,24,0.2429
United Kingdom,15,25,0.1983
United Kingdom,15,26,0.1555
United Kingdom,15,27,0.1143
United Kingdom,15,3,0.9728
United Kingdom,15,4,0.9614
United Kingdom,15,5,0.9471
United Kingdom,15,6,0.9298
United Kingdom,15,7,0.9093
United Kingdom,15,8,0.8856
United Kingdom,15,9,0.8590
United Kingdom,3,0,0.9592
United Kingdom,3,1,0.9612
United Kingdom,3,10,0.8068
United Kingdom,3,11,0.7729
United Kingdom,3,12,0.7362
United Kingdom,3,13,0.6969
United Kingdom,3,14,0.6556
United Kingdom,3,15,0.6117
United Kingdom,3,16,0.5660
United Kingdom,3,17,0.5186
United Kingdom,3,18,0.4694
United Kingdom,3,19,0.4192
United Kingdom,3,2,0.9594
United Kingdom,3,20,0.3686
United Kingdom,3,21,0.3174
United Kingdom,3,22,0.2667
United Kingdom,3,23,0.2164
United Kingdom,3,24,0.1671
United Kingdom,3,25,0.1196
United Kingdom,3,26,0.0738
United Kingdom,3,27,0.0279
United Kingdom,3,3,0.9538
United Kingdom,3,4,0.9439
United Kingdom,3,5,0.9302
United Kingdom,3,6,0.9125
United Kingdom,3,7,0.8910
United Kingdom,3,8,0.8663
United Kingdom,3,9,0.8382
United Kingdom,7,0,0.9698
United Kingdom,7,1,0.9697
United Kingdom,7,10,0.8191
United Kingdom,7,11,0.7862
United Kingdom,7,12,0.7506
United Kingdom,7,13,0.7124
United Kingdom,7,14,0.6716
United Kingdom,7,15,0.6284
United Kingdom,7,16,0.5835
United Kingdom,7,17,0.5368
United Kingdom,7,18,0.4887
United Kingdom,7,19,0.4394
United Kingdom,7,2,0.9663
United Kingdom,7,20,0.3893
United Kingdom,7,21,0.3385
United Kingdom,7,22,0.2873
United Kingdom,7,23,0.2362
United Kingdom,7,24,0.1857
United Kingdom,7,25,0.1361
United Kingdom,7,26,0.0868
United Kingdom,7,27,0.0384
United Kingdom,7,3,0.9599
United Kingdom,7,4,0.9500
United Kingdom,7,5,0.9368
United Kingdom,7,6,0.9201
United Kingdom,7,7,0.9000
United Kingdom,7,8,0.8762
United Kingdom,7,9,0.8492
EU,0,0,0.8294
EU,0,1,0.8393
EU,0,2,0.8387
EU,0,3,0.8636
EU,0,4,0.8822
EU,0,5,0.9024
EU,0,6,0.9342
EU,0,7,0.9447
EU,0,8,0.9186
EU,0,9,0.8718
EU,0,10,0.8343
EU,0,11,0.8332
EU,0,12,0.8110
EU,0,13,0.7900
EU,0,14,0.7653
EU,0,15,0.7024
EU,0,16,0.6153
EU,0,17,0.5600
EU,0,18,0.5154
EU,0,19,0.4898
EU,0,20,0.4475
EU,0,21,0.4002
EU,0,22,0.3244
EU,0,23,0.2501
EU,0,24,0.1978
EU,0,25,0.1622
EU,0,26,0.1457
EU,0,27,0.1163
EU,1,0,0.8510
EU,1,1,0.8651
EU,1,2,0.8663
EU,1,3,0.8708
EU,1,4,0.8880
EU,1,5,0.9098
EU,1,6,0.9280
EU,1,7,0.9430
EU,1,8,0.9363
EU,1,9,0.9140
EU,1,10,0.8826
EU,1,11,0.8657
EU,1,12,0.8546
EU,1,13,0.8428
EU,1,14,0.8146
EU,1,15,0.7656
EU,1,16,0.6972
EU,1,17,0.6251
EU,1,18,0.5666
EU,1,19,0.5285
EU,1,20,0.4961
EU,1,21,0.4542
EU,1,22,0.3950
EU,1,23,0.3258
EU,1,24,0.2629
EU,1,25,0.2158
EU,1,26,0.1840
EU,1,27,0.1591
EU,3,0,0.8588
EU,3,1,0.8907
EU,3,2,0.9180
EU,3,3,0.9411
EU,3,4,0.9581
EU,3,5,0.9694
EU,3,6,0.9746
EU,3,7,0.9762
EU,3,8,0.9741
EU,3,9,0.9654
EU,3,10,0.9504
EU,3,11,0.9305
EU,3,12,0.9031
EU,3,13,0.8702
EU,3,14,0.8307
EU,3,15,0.7859
EU,3,16,0.7369
EU,3,17,0.6838
EU,3,18,0.6282
EU,3,19,0.5729
EU,3,20,0.5165
EU,3,21,0.4604
EU,3,22,0.4051
EU,3,23,0.3514
EU,3,24,0.2998
EU,3,25,0.2507
EU,3,26,0.2047
EU,3,27,0.1560
EU,7,0,0.8696
EU,7,1,0.9027
EU,7,2,0.9309
EU,7,3,0.9540
EU,7,4,0.9717
EU,7,5,0.9840
EU,7,6,0.9907
EU,7,7,0.9920
EU,7,8,0.9873
EU,7,9,0.9765
EU,7,10,0.9596
EU,7,11,0.9374
EU,7,12,0.9096
EU,7,13,0.8764
EU,7,14,0.8383
EU,7,15,0.7957
EU,7,16,0.7495
EU,7,17,0.6999
EU,7,18,0.6482
EU,7,19,0.5954
EU,7,20,0.5418
EU,7,21,0.4884
EU,7,22,0.4352
EU,7,23,0.3805
EU,7,24,0.3270
EU,7,25,0.2757
EU,7,26,0.2267
EU,7,27,0.1802
EU,15,0,0.8907
EU,15,1,0.9202
EU,15,2,0.9451
EU,15,3,0.9653
EU,15,4,0.9806
EU,15,5,0.9907
EU,15,6,0.9956
EU,15,7,0.9952
EU,15,8,0.9893
EU,15,9,0.9779
EU,15,10,0.9615
EU,15,11,0.9405
EU,15,12,0.9151
EU,15,13,0.8858
EU,15,14,0.8528
EU,15,15,0.8154
EU,15,16,0.7749
EU,15,17,0.7321
EU,15,18,0.6878
EU,15,19,0.6425
EU,15,20,0.5965
EU,15,21,0.5510
EU,15,22,0.5058
EU,15,23,0.4605
EU,15,24,0.4160
EU,15,25,0.3732
EU,15,26,0.3316
EU,15,27,0.2919
